indicator,iso3,year,value,source,downloaded_at,is_estimate,n_countries
AG.LND.FRST.ZS,PAN,2024,56.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2010,57.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2011,57.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2012,57.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2013,57.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2014,57.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2015,57.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2016,57.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2017,57.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2018,56.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2019,56.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2020,56.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2021,56.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2022,56.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2023,56.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PER,2024,56.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2010,44.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2011,43.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2012,43.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2013,42.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2014,42.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2015,41.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2016,41.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2017,40.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2018,40.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2019,40.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2020,39.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2021,39.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2022,38.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2023,38.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,PRY,2024,37.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2010,29.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2011,29.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2012,29.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2013,29.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2014,29.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2015,28.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2016,28.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2017,28.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2018,28.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2019,28.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2020,28.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2021,28.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2022,28.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2023,28.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,SLV,2024,27.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2010,10.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2011,10.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2012,10.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2013,10.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2014,10.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2015,10.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2016,10.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2017,11.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2018,11.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2019,11.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2020,11.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2021,11.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2022,11.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2023,11.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,URY,2024,11.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2010,53.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2011,53.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2012,53.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2013,53.0,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2014,52.9,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2015,52.8,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2016,52.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2017,52.7,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2018,52.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2019,52.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2020,52.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2021,52.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2022,52.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2023,52.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,VEN,2024,52.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2010,31.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2011,31.6,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2012,31.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2013,31.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2014,31.5,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2015,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2016,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2017,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2018,31.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2019,31.3,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2020,31.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2021,31.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2022,31.2,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2023,31.1,World Bank API v2,2026-09-24T17:30:00Z,False,
AG.LND.FRST.ZS,WLD,2024,31.1,World Bank API v2,2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2010,21.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2011,22.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2012,23.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2013,24.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2014,25.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2015,26.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2016,27.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2017,28.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2018,29.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2019,29.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2020,33.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2021,31.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2022,32.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2023,33.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ARG,2024,34.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2010,38.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2011,37.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2012,37.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2013,36.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2014,35.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2015,35.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2016,34.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2017,33.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2018,33.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2019,32.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2020,34.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2021,31.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2022,30.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2023,30.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BOL,2024,29.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2010,24.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2011,24.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2012,24.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2013,24.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2014,23.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2015,23.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2016,23.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2017,23.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2018,22.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2019,22.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2020,25.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2021,22.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2022,21.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2023,21.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,BRA,2024,21.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2010,19.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2011,18.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2012,18.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2013,17.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2014,16.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2015,16.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2016,15.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2017,15.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2018,14.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2019,14.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2020,16.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2021,13.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2022,12.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2023,11.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CHL,2024,11.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2010,34.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2011,33.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2012,33.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2013,33.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2014,33.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2015,32.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2016,32.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2017,32.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2018,31.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2019,31.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2020,33.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2021,30.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2022,30.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2023,30.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,COL,2024,29.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2010,18.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2011,18.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2012,18.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2013,17.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2014,17.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2015,17.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2016,17.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2017,16.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2018,16.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2019,16.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2020,18.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2021,15.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2022,15.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2023,15.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CRI,2024,14.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2010,17.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2011,18.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2012,18.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2013,18.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2014,19.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2015,19.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2016,19.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2017,19.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2018,20.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2019,20.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2020,23.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2021,20.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2022,20.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2023,21.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,CUB,2024,21.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2010,34.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2011,33.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2012,32.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2013,31.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2014,30.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2015,29.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2016,28.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2017,27.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2018,26.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2019,25.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2020,27.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2021,23.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2022,22.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2023,20.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,DOM,2024,19.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2010,31.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2011,30.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2012,30.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2013,30.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2014,29.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2015,29.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2016,29.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2017,28.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2018,28.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2019,27.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2020,30.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2021,26.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2022,26.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2023,26.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,ECU,2024,25.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2010,51.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2011,51.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2012,50.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2013,50.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2014,50.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2015,49.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2016,49.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2017,49.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2018,49.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2019,48.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2020,51.4,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2021,48.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2022,48.0,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2023,47.8,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,GTM,2024,47.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2010,58.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2011,58.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2012,57.6,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2013,57.2,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2014,56.7,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2015,56.3,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2016,55.9,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2017,55.5,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
CEPAL.POV.HARM,HND,2018,55.1,CEPALSTAT (Serie armonizada),2026-09-24T17:30:00Z,False,
